review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year,critical_consensus,description
"Lucas has woven into the action and effects a relatively thoughtful story about a young man meant for greatness but corrupted by his own fear and confusion, a story more Shakespearean than Arthurian.",Star Wars: Episode III – Revenge of the Sith,2005,Star Wars: Episode III -- Revenge of the Sith - Movie Reviews,"Action , Fantasy , Adventure , Sci-Fi",2005,2015,"With Episode III: Revenge of the Sith, George Lucas brings his second Star Wars trilogy to a suitably thrilling and often poignant -- if still a bit uneven -- conclusion.","It has been three years since the Clone Wars began. Jedi Master Obi-Wan Kenobi (Ewan McGregor) and Jedi Knight Anakin Skywalker (Hayden Christensen) rescue Chancellor Palpatine (Ian McDiarmid) from General Grievous, the commander of the droid armies, but Grievous escapes. Suspicions are raised within the Jedi Council concerning Chancellor Palpatine, with whom Anakin has formed a bond. Asked to spy on the chancellor, and full of bitterness toward the Jedi Council, Anakin embraces the Dark Side."
The movie doesn't stick together in one's head; this thing is like some junky fairground show -- a chamber of horrors with skeletons that jump up.,The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
"Irwin Allen, the Busby Berkeley of natural disasters and other people's troubles, teams up with John Guillermin, a competent if undistinguished action director.",The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
"The Towering Inferno is one of the greatest disaster pictures made, a personal and professional triumph for producer Irwin Allen.",The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
A starry cast share out roles that are less like characters than places in a lifeboat.,The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
Towering Inferno's glass-spangled erection burns with an uncontrollable lust for spectacle.,The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
"You may not come out of the theater with any important ideas about American architecture or enterprise, but you will have had a vivid, completely safe nightmare.",The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
"The Towering Inferno is a brawny blockbuster of a movie, by far the best of the mid-1970s wave of disaster films.",The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
,The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
"Much more than a way to pass a rainy bank holiday afternoon, this is rocking good superleague disaster adventure...",The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
The all-time classic disaster movie.,The Towering Inferno,1974,The Towering Inferno - Movie Reviews,"Action , Mystery & Thriller",In Theaters:,2015,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
"A blustery, noisy, polished, jingoistic hot mess based on the real life PLA evacuation of 500 Chinese nationals from Yemen in 2015.",Operation Red Sea,2018,Operation Red Sea - Movie Reviews,"Action , Adventure",2018,2018,"Although it is not consistently engaging enough to fully justify its towering runtime, The Towering Inferno is a blustery spectacle that executes its disaster premise with flair.","Classic 1970s disaster movie about a fire that breaks out in a state-of-the-art San Francisco high-rise building during the opening ceremony attended by a host of A-list guests. An overworked fire chief and the building's architect must cooperate in the struggle to save lives and subdue panic while a corrupt, cost-cutting contractor tries to evade responsibility for the disaster."
